# Throughput Monitoring Output
# Format: timestamp(ns),nodeType(0=host/1=switch),nodeId,portId,deltaTxBytes,deltaRxBytes,txThroughputMbps,rxThroughputMbps
2000403000,1,6,6,6288,180,50304.00,1440.00
2000404000,1,6,1,360,6288,2880.00,50304.00
2000404000,1,6,6,6288,360,50304.00,2880.00
2000405000,1,6,1,360,6288,2880.00,50304.00
2000405000,1,6,6,6288,360,50304.00,2880.00
2000406000,1,6,1,360,6288,2880.00,50304.00
2000406000,1,6,6,6288,360,50304.00,2880.00
2000407000,1,6,1,360,6288,2880.00,50304.00
2000407000,1,6,6,6288,360,50304.00,2880.00
2000408000,1,6,1,360,6288,2880.00,50304.00
2000408000,1,6,6,6288,360,50304.00,2880.00
2000409000,1,6,1,360,6288,2880.00,50304.00
2000409000,1,6,6,6288,360,50304.00,2880.00
2000410000,1,6,1,360,6288,2880.00,50304.00
2000410000,1,6,6,6288,360,50304.00,2880.00
2000411000,1,6,1,360,6288,2880.00,50304.00
2000411000,1,6,6,6288,360,50304.00,2880.00
2000412000,1,6,1,360,6288,2880.00,50304.00
2000412000,1,6,6,6288,360,50304.00,2880.00
2000413000,1,6,1,360,6288,2880.00,50304.00
2000413000,1,6,6,6288,360,50304.00,2880.00
2000414000,1,6,1,360,6288,2880.00,50304.00
2000414000,1,6,6,6288,360,50304.00,2880.00
2000415000,1,6,1,360,6288,2880.00,50304.00
2000415000,1,6,6,6288,360,50304.00,2880.00
2000416000,1,6,1,360,6288,2880.00,50304.00
2000416000,1,6,6,6288,360,50304.00,2880.00
2000417000,1,6,1,360,6288,2880.00,50304.00
2000417000,1,6,6,6288,360,50304.00,2880.00
2000418000,1,6,1,360,6288,2880.00,50304.00
2000418000,1,6,6,6288,360,50304.00,2880.00
2000419000,1,6,1,360,6288,2880.00,50304.00
2000419000,1,6,6,6288,360,50304.00,2880.00
2000420000,1,6,1,360,6288,2880.00,50304.00
2000420000,1,6,6,6288,360,50304.00,2880.00
2000421000,1,6,1,360,6288,2880.00,50304.00
2000421000,1,6,6,6288,360,50304.00,2880.00
2000422000,1,6,1,360,6288,2880.00,50304.00
2000422000,1,6,6,6288,360,50304.00,2880.00
2000423000,1,6,1,360,6288,2880.00,50304.00
2000423000,1,6,6,6288,360,50304.00,2880.00
2000424000,1,6,1,360,6288,2880.00,50304.00
2000424000,1,6,6,6288,360,50304.00,2880.00
2000425000,1,6,1,360,6288,2880.00,50304.00
2000425000,1,6,6,6288,360,50304.00,2880.00
2000426000,1,6,1,360,6288,2880.00,50304.00
2000426000,1,6,6,6288,360,50304.00,2880.00
2000427000,1,6,1,360,6288,2880.00,50304.00
2000427000,1,6,6,6288,360,50304.00,2880.00
2000428000,1,6,1,360,5240,2880.00,41920.00
2000428000,1,6,6,5240,360,41920.00,2880.00
2000429000,1,6,1,360,6288,2880.00,50304.00
2000429000,1,6,6,6288,360,50304.00,2880.00
2000430000,1,6,1,360,6288,2880.00,50304.00
2000430000,1,6,6,6288,360,50304.00,2880.00
2000431000,1,6,1,360,6288,2880.00,50304.00
2000431000,1,6,6,6288,360,50304.00,2880.00
2000432000,1,6,1,360,6288,2880.00,50304.00
2000432000,1,6,6,6288,360,50304.00,2880.00
2000433000,1,6,1,360,6288,2880.00,50304.00
2000433000,1,6,6,6288,360,50304.00,2880.00
2000434000,1,6,1,360,6288,2880.00,50304.00
2000434000,1,6,6,6288,360,50304.00,2880.00
2000435000,1,6,1,360,6288,2880.00,50304.00
2000435000,1,6,6,6288,360,50304.00,2880.00
2000436000,1,6,1,360,6288,2880.00,50304.00
2000436000,1,6,6,6288,360,50304.00,2880.00
2000437000,1,6,1,360,6288,2880.00,50304.00
2000437000,1,6,6,6288,360,50304.00,2880.00
2000438000,1,6,1,360,6288,2880.00,50304.00
2000438000,1,6,6,6288,360,50304.00,2880.00
2000439000,1,6,1,360,6288,2880.00,50304.00
2000439000,1,6,6,6288,360,50304.00,2880.00
2000440000,1,6,1,360,6288,2880.00,50304.00
2000440000,1,6,6,6288,360,50304.00,2880.00
2000441000,1,6,1,360,6288,2880.00,50304.00
2000441000,1,6,6,6288,360,50304.00,2880.00
2000442000,1,6,1,360,6288,2880.00,50304.00
2000442000,1,6,6,6288,360,50304.00,2880.00
2000443000,1,6,1,360,6288,2880.00,50304.00
2000443000,1,6,6,6288,360,50304.00,2880.00
2000444000,1,6,1,360,6288,2880.00,50304.00
2000444000,1,6,6,6288,360,50304.00,2880.00
2000445000,1,6,1,360,6288,2880.00,50304.00
2000445000,1,6,6,6288,360,50304.00,2880.00
2000446000,1,6,1,360,6288,2880.00,50304.00
2000446000,1,6,6,6288,360,50304.00,2880.00
2000447000,1,6,1,360,6288,2880.00,50304.00
2000447000,1,6,6,6288,360,50304.00,2880.00
2000448000,1,6,1,360,6288,2880.00,50304.00
2000448000,1,6,6,6288,360,50304.00,2880.00
2000449000,1,6,1,360,6288,2880.00,50304.00
2000449000,1,6,6,6288,360,50304.00,2880.00
2000450000,1,6,1,360,6288,2880.00,50304.00
2000450000,1,6,6,6288,360,50304.00,2880.00
2000451000,1,6,1,360,6288,2880.00,50304.00
2000451000,1,6,6,6288,360,50304.00,2880.00
2000452000,1,6,1,360,6288,2880.00,50304.00
2000452000,1,6,6,6288,360,50304.00,2880.00
2000453000,1,6,1,360,6288,2880.00,50304.00
2000453000,1,6,6,6288,360,50304.00,2880.00
2000454000,1,6,1,360,6288,2880.00,50304.00
2000454000,1,6,6,6288,360,50304.00,2880.00
2000455000,1,6,1,360,6288,2880.00,50304.00
2000455000,1,6,6,6288,360,50304.00,2880.00
2000456000,1,6,1,360,6288,2880.00,50304.00
2000456000,1,6,6,6288,360,50304.00,2880.00
2000457000,1,6,1,360,6288,2880.00,50304.00
2000457000,1,6,6,6288,360,50304.00,2880.00
2000458000,1,6,1,360,6288,2880.00,50304.00
2000458000,1,6,6,6288,360,50304.00,2880.00
2000459000,1,6,1,360,6288,2880.00,50304.00
2000459000,1,6,6,6288,360,50304.00,2880.00
2000460000,1,6,1,360,6288,2880.00,50304.00
2000460000,1,6,6,6288,360,50304.00,2880.00
2000461000,1,6,1,360,6288,2880.00,50304.00
2000461000,1,6,6,6288,360,50304.00,2880.00
2000462000,1,6,1,360,6288,2880.00,50304.00
2000462000,1,6,6,6288,360,50304.00,2880.00
2000463000,1,6,1,360,6288,2880.00,50304.00
2000463000,1,6,6,6288,360,50304.00,2880.00
2000464000,1,6,1,360,6288,2880.00,50304.00
2000464000,1,6,6,6288,360,50304.00,2880.00
2000465000,1,6,1,360,6288,2880.00,50304.00
2000465000,1,6,6,6288,360,50304.00,2880.00
2000466000,1,6,1,360,6288,2880.00,50304.00
2000466000,1,6,6,6288,360,50304.00,2880.00
2000467000,1,6,1,360,6288,2880.00,50304.00
2000467000,1,6,6,6288,360,50304.00,2880.00
2000468000,1,6,1,360,6288,2880.00,50304.00
2000468000,1,6,6,6288,360,50304.00,2880.00
2000469000,1,6,1,360,6288,2880.00,50304.00
2000469000,1,6,6,6288,360,50304.00,2880.00
2000470000,1,6,1,300,6288,2400.00,50304.00
2000470000,1,6,6,6288,300,50304.00,2400.00
2000471000,1,6,1,360,6288,2880.00,50304.00
2000471000,1,6,6,6288,360,50304.00,2880.00
2000472000,1,6,1,360,6288,2880.00,50304.00
2000472000,1,6,6,6288,360,50304.00,2880.00
2000473000,1,6,1,360,6288,2880.00,50304.00
2000473000,1,6,6,6288,360,50304.00,2880.00
2000474000,1,6,1,360,6288,2880.00,50304.00
2000474000,1,6,6,6288,360,50304.00,2880.00
2000475000,1,6,1,360,6288,2880.00,50304.00
2000475000,1,6,6,6288,360,50304.00,2880.00
2000476000,1,6,1,360,6288,2880.00,50304.00
2000476000,1,6,6,6288,360,50304.00,2880.00
2000477000,1,6,1,360,6288,2880.00,50304.00
2000477000,1,6,6,6288,360,50304.00,2880.00
2000478000,1,6,1,360,6288,2880.00,50304.00
2000478000,1,6,6,6288,360,50304.00,2880.00
2000479000,1,6,1,360,6288,2880.00,50304.00
2000479000,1,6,6,6288,360,50304.00,2880.00
2000480000,1,6,1,360,6288,2880.00,50304.00
2000480000,1,6,6,6288,360,50304.00,2880.00
2000481000,1,6,1,360,6288,2880.00,50304.00
2000481000,1,6,6,6288,360,50304.00,2880.00
2000482000,1,6,1,360,6288,2880.00,50304.00
2000482000,1,6,6,6288,360,50304.00,2880.00
2000483000,1,6,1,360,6288,2880.00,50304.00
2000483000,1,6,6,6288,360,50304.00,2880.00
2000484000,1,6,1,360,6288,2880.00,50304.00
2000484000,1,6,6,6288,360,50304.00,2880.00
2000485000,1,6,1,360,6288,2880.00,50304.00
2000485000,1,6,6,6288,360,50304.00,2880.00
2000486000,1,6,1,360,6288,2880.00,50304.00
2000486000,1,6,6,6288,360,50304.00,2880.00
2000487000,1,6,1,360,6288,2880.00,50304.00
2000487000,1,6,6,6288,360,50304.00,2880.00
2000488000,1,6,1,360,6288,2880.00,50304.00
2000488000,1,6,6,6288,360,50304.00,2880.00
2000489000,1,6,1,360,6288,2880.00,50304.00
2000489000,1,6,6,6288,360,50304.00,2880.00
2000490000,1,6,1,360,6288,2880.00,50304.00
2000490000,1,6,6,6288,360,50304.00,2880.00
2000491000,1,6,1,360,6288,2880.00,50304.00
2000491000,1,6,6,6288,360,50304.00,2880.00
2000492000,1,6,1,360,6288,2880.00,50304.00
2000492000,1,6,6,6288,360,50304.00,2880.00
2000493000,1,6,1,360,6288,2880.00,50304.00
2000493000,1,6,6,6288,360,50304.00,2880.00
2000494000,1,6,1,360,6288,2880.00,50304.00
2000494000,1,6,6,6288,360,50304.00,2880.00
2000495000,1,6,1,360,6288,2880.00,50304.00
2000495000,1,6,6,6288,360,50304.00,2880.00
2000496000,1,6,1,360,6288,2880.00,50304.00
2000496000,1,6,6,6288,360,50304.00,2880.00
2000497000,1,6,1,360,6288,2880.00,50304.00
2000497000,1,6,6,6288,360,50304.00,2880.00
2000498000,1,6,1,360,6288,2880.00,50304.00
2000498000,1,6,6,6288,360,50304.00,2880.00
2000499000,1,6,1,360,6288,2880.00,50304.00
2000499000,1,6,6,6288,360,50304.00,2880.00
2000500000,1,6,1,360,6288,2880.00,50304.00
2000500000,1,6,6,6288,360,50304.00,2880.00
2000501000,1,6,1,360,6288,2880.00,50304.00
2000501000,1,6,6,6288,360,50304.00,2880.00
2000502000,1,6,1,360,6288,2880.00,50304.00
2000502000,1,6,6,6288,360,50304.00,2880.00
2000503000,1,6,1,360,6288,2880.00,50304.00
2000503000,1,6,6,6288,360,50304.00,2880.00
2000504000,1,6,1,360,6288,2880.00,50304.00
2000504000,1,6,6,6288,360,50304.00,2880.00
2000505000,1,6,1,360,6288,2880.00,50304.00
2000505000,1,6,6,6288,360,50304.00,2880.00
2000506000,1,6,1,360,6288,2880.00,50304.00
2000506000,1,6,6,6288,360,50304.00,2880.00
2000507000,1,6,1,360,6288,2880.00,50304.00
2000507000,1,6,6,6288,360,50304.00,2880.00
2000508000,1,6,1,360,6288,2880.00,50304.00
2000508000,1,6,6,6288,360,50304.00,2880.00
2000509000,1,6,1,360,6288,2880.00,50304.00
2000509000,1,6,6,6288,360,50304.00,2880.00
2000510000,1,6,1,360,6288,2880.00,50304.00
2000510000,1,6,6,6288,360,50304.00,2880.00
2000511000,1,6,1,360,5240,2880.00,41920.00
2000511000,1,6,6,5240,360,41920.00,2880.00
2000512000,1,6,1,360,6288,2880.00,50304.00
2000512000,1,6,6,6288,360,50304.00,2880.00
2000513000,1,6,1,360,6288,2880.00,50304.00
2000513000,1,6,6,6288,360,50304.00,2880.00
2000514000,1,6,1,360,6288,2880.00,50304.00
2000514000,1,6,6,6288,360,50304.00,2880.00
2000515000,1,6,1,360,6288,2880.00,50304.00
2000515000,1,6,6,6288,360,50304.00,2880.00
2000516000,1,6,1,360,6288,2880.00,50304.00
2000516000,1,6,6,6288,360,50304.00,2880.00
2000517000,1,6,1,360,6288,2880.00,50304.00
2000517000,1,6,6,6288,360,50304.00,2880.00
2000518000,1,6,1,360,6288,2880.00,50304.00
2000518000,1,6,6,6288,360,50304.00,2880.00
2000519000,1,6,1,360,6288,2880.00,50304.00
2000519000,1,6,6,6288,360,50304.00,2880.00
2000520000,1,6,1,360,6288,2880.00,50304.00
2000520000,1,6,6,6288,360,50304.00,2880.00
2000521000,1,6,1,360,6288,2880.00,50304.00
2000521000,1,6,6,6288,360,50304.00,2880.00
2000522000,1,6,1,360,6288,2880.00,50304.00
2000522000,1,6,6,6288,360,50304.00,2880.00
2000523000,1,6,1,360,6288,2880.00,50304.00
2000523000,1,6,6,6288,360,50304.00,2880.00
2000524000,1,6,1,360,6288,2880.00,50304.00
2000524000,1,6,6,6288,360,50304.00,2880.00
2000525000,1,6,1,360,6288,2880.00,50304.00
2000525000,1,6,6,6288,360,50304.00,2880.00
2000526000,1,6,1,360,6288,2880.00,50304.00
2000526000,1,6,6,6288,360,50304.00,2880.00
2000527000,1,6,1,360,6288,2880.00,50304.00
2000527000,1,6,6,6288,360,50304.00,2880.00
2000528000,1,6,1,360,6288,2880.00,50304.00
2000528000,1,6,6,6288,360,50304.00,2880.00
2000529000,1,6,1,360,6288,2880.00,50304.00
2000529000,1,6,6,6288,360,50304.00,2880.00
2000530000,1,6,1,360,6288,2880.00,50304.00
2000530000,1,6,6,6288,360,50304.00,2880.00
2000531000,1,6,1,360,6288,2880.00,50304.00
2000531000,1,6,6,6288,360,50304.00,2880.00
2000532000,1,6,1,360,6288,2880.00,50304.00
2000532000,1,6,6,6288,360,50304.00,2880.00
2000533000,1,6,1,360,6288,2880.00,50304.00
2000533000,1,6,6,6288,360,50304.00,2880.00
2000534000,1,6,1,360,6288,2880.00,50304.00
2000534000,1,6,6,6288,360,50304.00,2880.00
2000535000,1,6,1,360,6288,2880.00,50304.00
2000535000,1,6,6,6288,360,50304.00,2880.00
2000536000,1,6,1,360,6288,2880.00,50304.00
2000536000,1,6,6,6288,360,50304.00,2880.00
2000537000,1,6,1,360,6288,2880.00,50304.00
2000537000,1,6,6,6288,360,50304.00,2880.00
2000538000,1,6,1,360,6288,2880.00,50304.00
2000538000,1,6,6,6288,360,50304.00,2880.00
2000539000,1,6,1,360,6288,2880.00,50304.00
2000539000,1,6,6,6288,360,50304.00,2880.00
2000540000,1,6,1,360,6288,2880.00,50304.00
2000540000,1,6,6,6288,360,50304.00,2880.00
2000541000,1,6,1,360,6288,2880.00,50304.00
2000541000,1,6,6,6288,360,50304.00,2880.00
2000542000,1,6,1,360,6288,2880.00,50304.00
2000542000,1,6,6,6288,360,50304.00,2880.00
2000543000,1,6,1,360,6288,2880.00,50304.00
2000543000,1,6,6,6288,360,50304.00,2880.00
2000544000,1,6,1,360,6288,2880.00,50304.00
2000544000,1,6,6,6288,360,50304.00,2880.00
2000545000,1,6,1,360,6288,2880.00,50304.00
2000545000,1,6,6,6288,360,50304.00,2880.00
2000546000,1,6,1,360,6288,2880.00,50304.00
2000546000,1,6,6,6288,360,50304.00,2880.00
2000547000,1,6,1,360,6288,2880.00,50304.00
2000547000,1,6,6,6288,360,50304.00,2880.00
2000548000,1,6,1,360,6288,2880.00,50304.00
2000548000,1,6,6,6288,360,50304.00,2880.00
2000549000,1,6,1,360,6288,2880.00,50304.00
2000549000,1,6,6,6288,360,50304.00,2880.00
2000550000,1,6,1,360,6288,2880.00,50304.00
2000550000,1,6,6,6288,360,50304.00,2880.00
2000551000,1,6,1,360,6288,2880.00,50304.00
2000551000,1,6,6,6288,360,50304.00,2880.00
2000552000,1,6,1,360,6288,2880.00,50304.00
2000552000,1,6,6,6288,360,50304.00,2880.00
2000553000,1,6,1,300,6288,2400.00,50304.00
2000553000,1,6,6,6288,300,50304.00,2400.00
2000554000,1,6,1,360,6288,2880.00,50304.00
2000554000,1,6,6,6288,360,50304.00,2880.00
2000555000,1,6,1,360,6288,2880.00,50304.00
2000555000,1,6,6,6288,360,50304.00,2880.00
2000556000,1,6,1,360,6288,2880.00,50304.00
2000556000,1,6,6,6288,360,50304.00,2880.00
2000557000,1,6,1,360,6288,2880.00,50304.00
2000557000,1,6,6,6288,360,50304.00,2880.00
2000558000,1,6,1,360,6288,2880.00,50304.00
2000558000,1,6,6,6288,360,50304.00,2880.00
2000559000,1,6,1,360,6288,2880.00,50304.00
2000559000,1,6,6,6288,360,50304.00,2880.00
2000560000,1,6,1,360,6288,2880.00,50304.00
2000560000,1,6,6,6288,360,50304.00,2880.00
2000561000,1,6,1,360,6288,2880.00,50304.00
2000561000,1,6,6,6288,360,50304.00,2880.00
2000562000,1,6,1,360,6288,2880.00,50304.00
2000562000,1,6,6,6288,360,50304.00,2880.00
2000563000,1,6,1,360,6288,2880.00,50304.00
2000563000,1,6,6,6288,360,50304.00,2880.00
2000564000,1,6,1,360,6288,2880.00,50304.00
2000564000,1,6,6,6288,360,50304.00,2880.00
2000565000,1,6,1,360,6288,2880.00,50304.00
2000565000,1,6,6,6288,360,50304.00,2880.00
2000566000,1,6,1,360,6288,2880.00,50304.00
2000566000,1,6,6,6288,360,50304.00,2880.00
2000567000,1,6,1,360,6288,2880.00,50304.00
2000567000,1,6,6,6288,360,50304.00,2880.00
2000568000,1,6,1,360,6288,2880.00,50304.00
2000568000,1,6,6,6288,360,50304.00,2880.00
2000569000,1,6,1,360,6288,2880.00,50304.00
2000569000,1,6,6,6288,360,50304.00,2880.00
2000570000,1,6,1,360,6288,2880.00,50304.00
2000570000,1,6,6,6288,360,50304.00,2880.00
2000571000,1,6,1,360,6288,2880.00,50304.00
2000571000,1,6,6,6288,360,50304.00,2880.00
2000572000,1,6,1,360,6288,2880.00,50304.00
2000572000,1,6,6,6288,360,50304.00,2880.00
2000573000,1,6,1,360,6288,2880.00,50304.00
2000573000,1,6,6,6288,360,50304.00,2880.00
2000574000,1,6,1,360,6288,2880.00,50304.00
2000574000,1,6,6,6288,360,50304.00,2880.00
2000575000,1,6,1,360,6288,2880.00,50304.00
2000575000,1,6,6,6288,360,50304.00,2880.00
2000576000,1,6,1,360,6288,2880.00,50304.00
2000576000,1,6,6,6288,360,50304.00,2880.00
2000577000,1,6,1,360,6288,2880.00,50304.00
2000577000,1,6,6,6288,360,50304.00,2880.00
2000578000,1,6,1,360,6288,2880.00,50304.00
2000578000,1,6,6,6288,360,50304.00,2880.00
2000579000,1,6,1,360,6288,2880.00,50304.00
2000579000,1,6,6,6288,360,50304.00,2880.00
2000580000,1,6,1,360,6288,2880.00,50304.00
2000580000,1,6,6,6288,360,50304.00,2880.00
2000581000,1,6,1,360,6288,2880.00,50304.00
2000581000,1,6,6,6288,360,50304.00,2880.00
2000582000,1,6,1,360,6288,2880.00,50304.00
2000582000,1,6,6,6288,360,50304.00,2880.00
2000583000,1,6,1,360,6288,2880.00,50304.00
2000583000,1,6,6,6288,360,50304.00,2880.00
2000584000,1,6,1,360,6288,2880.00,50304.00
2000584000,1,6,6,6288,360,50304.00,2880.00
2000585000,1,6,1,360,6288,2880.00,50304.00
2000585000,1,6,6,6288,360,50304.00,2880.00
2000586000,1,6,1,360,6288,2880.00,50304.00
2000586000,1,6,6,6288,360,50304.00,2880.00
2000587000,1,6,1,360,6288,2880.00,50304.00
2000587000,1,6,6,6288,360,50304.00,2880.00
2000588000,1,6,1,360,6288,2880.00,50304.00
2000588000,1,6,6,6288,360,50304.00,2880.00
2000589000,1,6,1,360,6288,2880.00,50304.00
2000589000,1,6,6,6288,360,50304.00,2880.00
2000590000,1,6,1,360,6288,2880.00,50304.00
2000590000,1,6,6,6288,360,50304.00,2880.00
2000591000,1,6,1,360,6288,2880.00,50304.00
2000591000,1,6,6,6288,360,50304.00,2880.00
2000592000,1,6,1,360,6288,2880.00,50304.00
2000592000,1,6,6,6288,360,50304.00,2880.00
2000593000,1,6,1,360,6288,2880.00,50304.00
2000593000,1,6,6,6288,360,50304.00,2880.00
2000594000,1,6,1,360,6288,2880.00,50304.00
2000594000,1,6,6,6288,360,50304.00,2880.00
2000595000,1,6,1,360,5240,2880.00,41920.00
2000595000,1,6,6,5240,360,41920.00,2880.00
2000596000,1,6,1,360,6288,2880.00,50304.00
2000596000,1,6,6,6288,360,50304.00,2880.00
2000597000,1,6,1,360,6288,2880.00,50304.00
2000597000,1,6,6,6288,360,50304.00,2880.00
2000598000,1,6,1,360,6288,2880.00,50304.00
2000598000,1,6,6,6288,360,50304.00,2880.00
2000599000,1,6,1,360,6288,2880.00,50304.00
2000599000,1,6,6,6288,360,50304.00,2880.00
2000600000,1,6,1,360,6288,2880.00,50304.00
2000600000,1,6,6,6288,360,50304.00,2880.00
2000601000,1,6,1,360,6288,2880.00,50304.00
2000601000,1,6,6,6288,360,50304.00,2880.00
2000602000,1,6,1,360,6288,2880.00,50304.00
2000602000,1,6,6,6288,360,50304.00,2880.00
2000603000,1,6,1,360,6288,2880.00,50304.00
2000603000,1,6,6,6288,360,50304.00,2880.00
2000604000,1,6,1,360,6288,2880.00,50304.00
2000604000,1,6,6,6288,360,50304.00,2880.00
2000605000,1,6,1,360,6288,2880.00,50304.00
2000605000,1,6,6,6288,360,50304.00,2880.00
2000606000,1,6,1,360,6288,2880.00,50304.00
2000606000,1,6,6,6288,360,50304.00,2880.00
2000607000,1,6,1,360,6288,2880.00,50304.00
2000607000,1,6,6,6288,360,50304.00,2880.00
2000608000,1,6,1,360,6288,2880.00,50304.00
2000608000,1,6,6,6288,360,50304.00,2880.00
2000609000,1,6,1,360,6288,2880.00,50304.00
2000609000,1,6,6,6288,360,50304.00,2880.00
2000610000,1,6,1,360,6288,2880.00,50304.00
2000610000,1,6,6,6288,360,50304.00,2880.00
2000611000,1,6,1,360,6288,2880.00,50304.00
2000611000,1,6,6,6288,360,50304.00,2880.00
2000612000,1,6,1,360,6288,2880.00,50304.00
2000612000,1,6,6,6288,360,50304.00,2880.00
2000613000,1,6,1,360,6288,2880.00,50304.00
2000613000,1,6,6,6288,360,50304.00,2880.00
2000614000,1,6,1,360,6288,2880.00,50304.00
2000614000,1,6,6,6288,360,50304.00,2880.00
2000615000,1,6,1,360,6288,2880.00,50304.00
2000615000,1,6,6,6288,360,50304.00,2880.00
2000616000,1,6,1,360,6288,2880.00,50304.00
2000616000,1,6,6,6288,360,50304.00,2880.00
2000617000,1,6,1,360,6288,2880.00,50304.00
2000617000,1,6,6,6288,360,50304.00,2880.00
2000618000,1,6,1,360,6288,2880.00,50304.00
2000618000,1,6,6,6288,360,50304.00,2880.00
2000619000,1,6,1,360,6288,2880.00,50304.00
2000619000,1,6,6,6288,360,50304.00,2880.00
2000620000,1,6,1,360,6288,2880.00,50304.00
2000620000,1,6,6,6288,360,50304.00,2880.00
2000621000,1,6,1,360,6288,2880.00,50304.00
2000621000,1,6,6,6288,360,50304.00,2880.00
2000622000,1,6,1,360,6288,2880.00,50304.00
2000622000,1,6,6,6288,360,50304.00,2880.00
2000623000,1,6,1,360,6288,2880.00,50304.00
2000623000,1,6,6,6288,360,50304.00,2880.00
2000624000,1,6,1,360,6288,2880.00,50304.00
2000624000,1,6,6,6288,360,50304.00,2880.00
2000625000,1,6,1,360,6288,2880.00,50304.00
2000625000,1,6,6,6288,360,50304.00,2880.00
2000626000,1,6,1,360,6288,2880.00,50304.00
2000626000,1,6,6,6288,360,50304.00,2880.00
2000627000,1,6,1,360,6288,2880.00,50304.00
2000627000,1,6,6,6288,360,50304.00,2880.00
2000628000,1,6,1,360,6288,2880.00,50304.00
2000628000,1,6,6,6288,360,50304.00,2880.00
2000629000,1,6,1,360,6288,2880.00,50304.00
2000629000,1,6,6,6288,360,50304.00,2880.00
2000630000,1,6,1,360,6288,2880.00,50304.00
2000630000,1,6,6,6288,360,50304.00,2880.00
2000631000,1,6,1,360,6288,2880.00,50304.00
2000631000,1,6,6,6288,360,50304.00,2880.00
2000632000,1,6,1,360,6288,2880.00,50304.00
2000632000,1,6,6,6288,360,50304.00,2880.00
2000633000,1,6,1,360,6288,2880.00,50304.00
2000633000,1,6,6,6288,360,50304.00,2880.00
2000634000,1,6,1,360,6288,2880.00,50304.00
2000634000,1,6,6,6288,360,50304.00,2880.00
2000635000,1,6,1,360,6288,2880.00,50304.00
2000635000,1,6,6,6288,360,50304.00,2880.00
2000636000,1,6,1,360,6288,2880.00,50304.00
2000636000,1,6,6,6288,360,50304.00,2880.00
2000637000,1,6,1,300,6288,2400.00,50304.00
2000637000,1,6,6,6288,300,50304.00,2400.00
2000638000,1,6,1,360,6288,2880.00,50304.00
2000638000,1,6,6,6288,360,50304.00,2880.00
2000639000,1,6,1,360,6288,2880.00,50304.00
2000639000,1,6,6,6288,360,50304.00,2880.00
2000640000,1,6,1,360,6288,2880.00,50304.00
2000640000,1,6,6,6288,360,50304.00,2880.00
2000641000,1,6,1,360,6288,2880.00,50304.00
2000641000,1,6,6,6288,360,50304.00,2880.00
2000642000,1,6,1,360,6288,2880.00,50304.00
2000642000,1,6,6,6288,360,50304.00,2880.00
2000643000,1,6,1,360,6288,2880.00,50304.00
2000643000,1,6,6,6288,360,50304.00,2880.00
2000644000,1,6,1,360,6288,2880.00,50304.00
2000644000,1,6,6,6288,360,50304.00,2880.00
2000645000,1,6,1,360,6288,2880.00,50304.00
2000645000,1,6,6,6288,360,50304.00,2880.00
2000646000,1,6,1,360,6288,2880.00,50304.00
2000646000,1,6,6,6288,360,50304.00,2880.00
2000647000,1,6,1,360,6288,2880.00,50304.00
2000647000,1,6,6,6288,360,50304.00,2880.00
2000648000,1,6,1,360,6288,2880.00,50304.00
2000648000,1,6,6,6288,360,50304.00,2880.00
2000649000,1,6,1,360,6288,2880.00,50304.00
2000649000,1,6,6,6288,360,50304.00,2880.00
2000650000,1,6,1,360,6288,2880.00,50304.00
2000650000,1,6,6,6288,360,50304.00,2880.00
2000651000,1,6,1,360,6288,2880.00,50304.00
2000651000,1,6,6,6288,360,50304.00,2880.00
2000652000,1,6,1,360,6288,2880.00,50304.00
2000652000,1,6,6,6288,360,50304.00,2880.00
2000653000,1,6,1,360,6288,2880.00,50304.00
2000653000,1,6,6,6288,360,50304.00,2880.00
2000654000,1,6,1,360,6288,2880.00,50304.00
2000654000,1,6,6,6288,360,50304.00,2880.00
2000655000,1,6,1,360,6288,2880.00,50304.00
2000655000,1,6,6,6288,360,50304.00,2880.00
2000656000,1,6,1,360,6288,2880.00,50304.00
2000656000,1,6,6,6288,360,50304.00,2880.00
2000657000,1,6,1,360,6288,2880.00,50304.00
2000657000,1,6,6,6288,360,50304.00,2880.00
2000658000,1,6,1,360,6288,2880.00,50304.00
2000658000,1,6,6,6288,360,50304.00,2880.00
2000659000,1,6,1,360,6288,2880.00,50304.00
2000659000,1,6,6,6288,360,50304.00,2880.00
2000660000,1,6,1,360,6288,2880.00,50304.00
2000660000,1,6,6,6288,360,50304.00,2880.00
2000661000,1,6,1,360,6288,2880.00,50304.00
2000661000,1,6,6,6288,360,50304.00,2880.00
2000662000,1,6,1,360,6288,2880.00,50304.00
2000662000,1,6,6,6288,360,50304.00,2880.00
2000663000,1,6,1,360,6288,2880.00,50304.00
2000663000,1,6,6,6288,360,50304.00,2880.00
2000664000,1,6,1,360,6288,2880.00,50304.00
2000664000,1,6,6,6288,360,50304.00,2880.00
2000665000,1,6,1,360,6288,2880.00,50304.00
2000665000,1,6,6,6288,360,50304.00,2880.00
2000666000,1,6,1,360,6288,2880.00,50304.00
2000666000,1,6,6,6288,360,50304.00,2880.00
2000667000,1,6,1,360,6288,2880.00,50304.00
2000667000,1,6,6,6288,360,50304.00,2880.00
2000668000,1,6,1,360,6288,2880.00,50304.00
2000668000,1,6,6,6288,360,50304.00,2880.00
2000669000,1,6,1,360,6288,2880.00,50304.00
2000669000,1,6,6,6288,360,50304.00,2880.00
2000670000,1,6,1,360,6288,2880.00,50304.00
2000670000,1,6,6,6288,360,50304.00,2880.00
