# Link Utilization Monitoring Output
# Format: timestamp(ns),nodeType(0=host/1=switch),nodeId,portId,txUtilization%,rxUtilization%,linkBandwidthMbps
2000128000,1,6,6,100.61,5.76,100000
2000129000,1,6,2,1.44,0.00,100000
2000129000,1,6,3,1.44,0.00,100000
2000129000,1,6,4,1.44,0.00,100000
2000129000,1,6,5,1.44,0.00,100000
2000129000,1,6,6,100.61,5.76,100000
2000130000,1,6,2,1.44,0.00,100000
2000130000,1,6,3,1.44,0.00,100000
2000130000,1,6,4,1.44,0.00,100000
2000130000,1,6,5,1.44,0.00,100000
2000130000,1,6,6,100.61,5.76,100000
2000131000,1,6,2,1.44,0.00,100000
2000131000,1,6,3,1.44,0.00,100000
2000131000,1,6,4,1.44,0.00,100000
2000131000,1,6,5,1.44,0.00,100000
2000131000,1,6,6,100.61,5.76,100000
2000132000,1,6,2,1.44,0.00,100000
2000132000,1,6,3,1.44,0.00,100000
2000132000,1,6,4,1.44,0.00,100000
2000132000,1,6,5,1.44,0.00,100000
2000132000,1,6,6,100.61,5.76,100000
2000133000,1,6,2,1.44,0.00,100000
2000133000,1,6,3,1.44,0.00,100000
2000133000,1,6,4,1.44,0.00,100000
2000133000,1,6,5,1.44,0.00,100000
2000133000,1,6,6,100.61,5.76,100000
2000134000,1,6,2,1.44,0.00,100000
2000134000,1,6,3,1.44,0.00,100000
2000134000,1,6,4,1.44,0.00,100000
2000134000,1,6,5,1.44,0.00,100000
2000134000,1,6,6,100.61,5.76,100000
2000135000,1,6,2,1.44,0.00,100000
2000135000,1,6,3,1.44,0.00,100000
2000135000,1,6,4,1.44,0.00,100000
2000135000,1,6,5,1.44,0.00,100000
2000135000,1,6,6,100.61,5.76,100000
2000136000,1,6,2,1.44,0.00,100000
2000136000,1,6,3,1.44,0.00,100000
2000136000,1,6,4,1.44,0.00,100000
2000136000,1,6,5,1.44,0.00,100000
2000136000,1,6,6,100.61,5.76,100000
2000137000,1,6,2,1.44,0.00,100000
2000137000,1,6,3,1.44,0.00,100000
2000137000,1,6,4,1.44,0.00,100000
2000137000,1,6,5,1.44,0.00,100000
2000137000,1,6,6,100.61,5.76,100000
2000138000,1,6,2,1.44,0.00,100000
2000138000,1,6,3,1.44,0.00,100000
2000138000,1,6,4,1.44,0.00,100000
2000138000,1,6,5,1.44,0.00,100000
2000138000,1,6,6,100.61,5.76,100000
2000139000,1,6,2,1.44,0.00,100000
2000139000,1,6,3,1.44,0.00,100000
2000139000,1,6,4,1.44,0.00,100000
2000139000,1,6,5,1.44,0.00,100000
2000139000,1,6,6,100.61,5.76,100000
2000140000,1,6,2,1.44,0.00,100000
2000140000,1,6,3,1.44,0.00,100000
2000140000,1,6,4,1.44,0.00,100000
2000140000,1,6,5,1.44,0.00,100000
2000140000,1,6,6,100.61,5.76,100000
2000141000,1,6,2,1.44,0.00,100000
2000141000,1,6,3,1.44,0.00,100000
2000141000,1,6,4,1.44,0.00,100000
2000141000,1,6,5,1.44,0.00,100000
2000141000,1,6,6,100.61,5.76,100000
2000142000,1,6,2,1.44,0.00,100000
2000142000,1,6,3,1.44,0.00,100000
2000142000,1,6,4,1.44,0.00,100000
2000142000,1,6,5,1.44,0.00,100000
2000142000,1,6,6,100.61,5.76,100000
2000143000,1,6,2,1.44,0.00,100000
2000143000,1,6,3,1.44,0.00,100000
2000143000,1,6,4,1.44,0.00,100000
2000143000,1,6,5,1.44,0.00,100000
2000143000,1,6,6,108.99,5.76,100000
2000144000,1,6,2,1.44,0.00,100000
2000144000,1,6,3,1.44,0.00,100000
2000144000,1,6,4,1.44,0.00,100000
2000144000,1,6,5,1.44,0.00,100000
2000144000,1,6,6,100.61,5.76,100000
2000145000,1,6,2,1.44,0.00,100000
2000145000,1,6,3,1.44,0.00,100000
2000145000,1,6,4,1.44,0.00,100000
2000145000,1,6,5,1.44,0.00,100000
2000145000,1,6,6,100.61,5.76,100000
2000146000,1,6,2,1.92,0.00,100000
2000146000,1,6,3,1.44,0.00,100000
2000146000,1,6,4,1.44,0.00,100000
2000146000,1,6,5,1.44,0.00,100000
2000146000,1,6,6,100.61,6.24,100000
2000147000,1,6,2,1.44,0.00,100000
2000147000,1,6,3,1.44,0.00,100000
2000147000,1,6,4,1.44,0.00,100000
2000147000,1,6,5,1.44,0.00,100000
2000147000,1,6,6,100.61,5.76,100000
2000148000,1,6,2,1.44,0.00,100000
2000148000,1,6,3,1.44,0.00,100000
2000148000,1,6,4,1.44,0.00,100000
2000148000,1,6,5,1.44,0.00,100000
2000148000,1,6,6,100.61,5.76,100000
2000149000,1,6,1,0.00,8.38,100000
2000149000,1,6,2,1.44,0.00,100000
2000149000,1,6,3,1.44,0.00,100000
2000149000,1,6,4,1.44,0.00,100000
2000149000,1,6,5,1.44,0.00,100000
2000149000,1,6,6,100.61,5.76,100000
2000150000,1,6,2,1.44,0.00,100000
2000150000,1,6,3,1.44,0.00,100000
2000150000,1,6,4,1.44,0.00,100000
2000150000,1,6,5,1.44,0.00,100000
2000150000,1,6,6,100.61,5.76,100000
2000151000,1,6,2,1.44,0.00,100000
2000151000,1,6,3,1.44,0.00,100000
2000151000,1,6,4,1.44,0.00,100000
2000151000,1,6,5,1.44,0.00,100000
2000151000,1,6,6,100.61,5.76,100000
2000152000,1,6,2,1.44,0.00,100000
2000152000,1,6,3,1.44,0.00,100000
2000152000,1,6,4,1.44,0.00,100000
2000152000,1,6,5,1.44,0.00,100000
2000152000,1,6,6,100.61,5.76,100000
2000153000,1,6,2,1.44,0.00,100000
2000153000,1,6,3,1.44,0.00,100000
2000153000,1,6,4,1.44,0.00,100000
2000153000,1,6,5,1.44,0.00,100000
2000153000,1,6,6,100.61,5.76,100000
2000154000,1,6,2,1.44,0.00,100000
2000154000,1,6,3,1.44,0.00,100000
2000154000,1,6,4,1.44,0.00,100000
2000154000,1,6,5,1.44,0.00,100000
2000154000,1,6,6,100.61,5.76,100000
2000155000,1,6,2,1.44,0.00,100000
2000155000,1,6,3,1.44,0.00,100000
2000155000,1,6,4,1.44,0.00,100000
2000155000,1,6,5,1.44,0.00,100000
2000155000,1,6,6,100.61,5.76,100000
2000156000,1,6,2,1.44,0.00,100000
2000156000,1,6,3,1.44,0.00,100000
2000156000,1,6,4,1.44,0.00,100000
2000156000,1,6,5,1.44,0.00,100000
2000156000,1,6,6,100.61,5.76,100000
2000157000,1,6,2,0.48,0.00,100000
2000157000,1,6,3,1.92,0.00,100000
2000157000,1,6,4,1.92,0.00,100000
2000157000,1,6,5,1.44,0.00,100000
2000157000,1,6,6,100.61,5.76,100000
2000158000,1,6,2,0.96,0.00,100000
2000158000,1,6,3,1.44,0.00,100000
2000158000,1,6,4,1.44,0.00,100000
2000158000,1,6,5,1.92,0.00,100000
2000158000,1,6,6,100.61,5.76,100000
2000159000,1,6,2,0.96,0.00,100000
2000159000,1,6,3,1.92,0.00,100000
2000159000,1,6,4,1.44,0.00,100000
2000159000,1,6,5,1.44,0.00,100000
2000159000,1,6,6,100.61,5.76,100000
2000160000,1,6,2,0.48,0.00,100000
2000160000,1,6,3,1.44,0.00,100000
2000160000,1,6,4,1.92,0.00,100000
2000160000,1,6,5,1.92,0.00,100000
2000160000,1,6,6,100.61,5.76,100000
2000161000,1,6,2,0.96,0.00,100000
2000161000,1,6,3,1.92,0.00,100000
2000161000,1,6,4,1.44,0.00,100000
2000161000,1,6,5,1.44,0.00,100000
2000161000,1,6,6,92.22,5.76,100000
2000162000,1,6,2,0.96,0.00,100000
2000162000,1,6,3,1.44,0.00,100000
2000162000,1,6,4,1.92,0.00,100000
2000162000,1,6,5,1.44,0.00,100000
2000162000,1,6,6,0.00,5.76,100000
2000163000,1,6,1,0.48,0.00,100000
2000163000,1,6,2,4.80,0.00,100000
2000163000,1,6,5,0.48,0.00,100000
2000163000,1,6,6,0.00,5.76,100000
2000202000,1,6,2,0.00,100.61,100000
2000202000,1,6,3,0.00,100.61,100000
2000202000,1,6,4,0.00,100.61,100000
2000202000,1,6,5,0.00,100.61,100000
2000202000,1,6,6,100.61,0.00,100000
2000203000,1,6,2,0.00,100.61,100000
2000203000,1,6,3,0.00,100.61,100000
2000203000,1,6,4,0.00,100.61,100000
2000203000,1,6,5,0.00,100.61,100000
2000203000,1,6,6,100.61,0.00,100000
2000204000,1,6,2,1.44,100.61,100000
2000204000,1,6,3,1.44,100.61,100000
2000204000,1,6,4,1.44,100.61,100000
2000204000,1,6,5,0.96,100.61,100000
2000204000,1,6,6,100.61,5.28,100000
2000205000,1,6,2,1.44,100.61,100000
2000205000,1,6,3,1.44,100.61,100000
2000205000,1,6,4,1.44,100.61,100000
2000205000,1,6,5,1.44,100.61,100000
2000205000,1,6,6,100.61,5.76,100000
2000206000,1,6,2,1.44,100.61,100000
2000206000,1,6,3,1.44,100.61,100000
2000206000,1,6,4,1.44,100.61,100000
2000206000,1,6,5,1.44,100.61,100000
2000206000,1,6,6,100.61,5.76,100000
2000207000,1,6,2,1.44,100.61,100000
2000207000,1,6,3,1.44,100.61,100000
2000207000,1,6,4,1.44,100.61,100000
2000207000,1,6,5,1.44,100.61,100000
2000207000,1,6,6,100.61,5.76,100000
2000208000,1,6,2,1.44,100.61,100000
2000208000,1,6,3,1.44,100.61,100000
2000208000,1,6,4,1.44,100.61,100000
2000208000,1,6,5,1.44,100.61,100000
2000208000,1,6,6,100.61,5.76,100000
2000209000,1,6,2,1.44,100.61,100000
2000209000,1,6,3,1.44,100.61,100000
2000209000,1,6,4,1.44,100.61,100000
2000209000,1,6,5,1.44,100.61,100000
2000209000,1,6,6,100.61,5.76,100000
2000210000,1,6,2,1.44,100.61,100000
2000210000,1,6,3,1.44,100.61,100000
2000210000,1,6,4,1.44,100.61,100000
2000210000,1,6,5,1.44,100.61,100000
2000210000,1,6,6,100.61,5.76,100000
2000211000,1,6,2,1.44,100.61,100000
2000211000,1,6,3,1.44,100.61,100000
2000211000,1,6,4,1.44,100.61,100000
2000211000,1,6,5,1.44,100.61,100000
2000211000,1,6,6,100.61,5.76,100000
2000212000,1,6,2,1.44,100.61,100000
2000212000,1,6,3,1.44,100.61,100000
2000212000,1,6,4,1.44,100.61,100000
2000212000,1,6,5,1.44,100.61,100000
2000212000,1,6,6,100.61,5.76,100000
2000213000,1,6,2,1.44,100.61,100000
2000213000,1,6,3,1.44,100.61,100000
2000213000,1,6,4,1.44,100.61,100000
2000213000,1,6,5,1.44,100.61,100000
2000213000,1,6,6,100.61,5.76,100000
2000214000,1,6,2,1.44,100.61,100000
2000214000,1,6,3,1.44,100.61,100000
2000214000,1,6,4,1.44,100.61,100000
2000214000,1,6,5,1.44,100.61,100000
2000214000,1,6,6,100.61,5.76,100000
2000215000,1,6,2,1.44,100.61,100000
2000215000,1,6,3,1.44,100.61,100000
2000215000,1,6,4,1.44,100.61,100000
2000215000,1,6,5,1.44,100.61,100000
2000215000,1,6,6,100.61,5.76,100000
2000216000,1,6,2,1.44,100.61,100000
2000216000,1,6,3,1.44,100.61,100000
2000216000,1,6,4,1.44,100.61,100000
2000216000,1,6,5,1.44,100.61,100000
2000216000,1,6,6,100.61,5.76,100000
2000217000,1,6,2,1.44,0.00,100000
2000217000,1,6,3,1.44,0.00,100000
2000217000,1,6,4,1.44,0.00,100000
2000217000,1,6,5,1.44,0.00,100000
2000217000,1,6,6,100.61,5.76,100000
2000218000,1,6,2,1.44,0.00,100000
2000218000,1,6,3,1.44,0.00,100000
2000218000,1,6,4,1.44,0.00,100000
2000218000,1,6,5,1.44,0.00,100000
2000218000,1,6,6,100.61,5.76,100000
2000219000,1,6,2,1.44,0.00,100000
2000219000,1,6,3,1.44,0.00,100000
2000219000,1,6,4,1.44,0.00,100000
2000219000,1,6,5,1.44,0.00,100000
2000219000,1,6,6,100.61,5.76,100000
2000220000,1,6,2,1.44,0.00,100000
2000220000,1,6,3,1.44,0.00,100000
2000220000,1,6,4,1.44,0.00,100000
2000220000,1,6,5,1.44,0.00,100000
2000220000,1,6,6,100.61,5.76,100000
2000221000,1,6,2,1.44,0.00,100000
2000221000,1,6,3,1.44,0.00,100000
2000221000,1,6,4,1.44,0.00,100000
2000221000,1,6,5,1.44,0.00,100000
2000221000,1,6,6,100.61,5.76,100000
2000222000,1,6,2,1.44,0.00,100000
2000222000,1,6,3,1.44,0.00,100000
2000222000,1,6,4,1.44,0.00,100000
2000222000,1,6,5,1.44,0.00,100000
2000222000,1,6,6,108.99,5.76,100000
2000223000,1,6,2,1.44,0.00,100000
2000223000,1,6,3,1.44,0.00,100000
2000223000,1,6,4,1.44,0.00,100000
2000223000,1,6,5,1.44,0.00,100000
2000223000,1,6,6,100.61,5.76,100000
2000224000,1,6,2,1.44,0.00,100000
2000224000,1,6,3,1.44,0.00,100000
2000224000,1,6,4,1.44,0.00,100000
2000224000,1,6,5,1.44,0.00,100000
2000224000,1,6,6,100.61,5.76,100000
2000225000,1,6,2,1.44,0.00,100000
2000225000,1,6,3,1.44,0.00,100000
2000225000,1,6,4,1.44,0.00,100000
2000225000,1,6,5,1.92,0.00,100000
2000225000,1,6,6,100.61,6.24,100000
2000226000,1,6,2,1.44,0.00,100000
2000226000,1,6,3,1.44,0.00,100000
2000226000,1,6,4,1.44,0.00,100000
2000226000,1,6,5,1.44,0.00,100000
2000226000,1,6,6,100.61,5.76,100000
2000227000,1,6,2,1.44,0.00,100000
2000227000,1,6,3,1.44,0.00,100000
2000227000,1,6,4,1.44,0.00,100000
2000227000,1,6,5,1.44,0.00,100000
2000227000,1,6,6,100.61,5.76,100000
2000228000,1,6,2,1.44,0.00,100000
2000228000,1,6,3,1.44,0.00,100000
2000228000,1,6,4,1.44,0.00,100000
2000228000,1,6,5,1.44,0.00,100000
2000228000,1,6,6,100.61,5.76,100000
2000229000,1,6,2,1.44,0.00,100000
2000229000,1,6,3,1.44,0.00,100000
2000229000,1,6,4,1.44,0.00,100000
2000229000,1,6,5,1.44,0.00,100000
2000229000,1,6,6,100.61,5.76,100000
2000230000,1,6,2,1.44,0.00,100000
2000230000,1,6,3,1.44,0.00,100000
2000230000,1,6,4,1.44,0.00,100000
2000230000,1,6,5,1.44,0.00,100000
2000230000,1,6,6,100.61,5.76,100000
2000231000,1,6,2,1.44,0.00,100000
2000231000,1,6,3,1.44,0.00,100000
2000231000,1,6,4,1.44,0.00,100000
2000231000,1,6,5,1.44,0.00,100000
2000231000,1,6,6,100.61,5.76,100000
2000232000,1,6,2,1.44,0.00,100000
2000232000,1,6,3,1.44,0.00,100000
2000232000,1,6,4,1.44,0.00,100000
2000232000,1,6,5,1.44,0.00,100000
2000232000,1,6,6,100.61,5.76,100000
2000233000,1,6,1,0.00,8.38,100000
2000233000,1,6,2,1.44,0.00,100000
2000233000,1,6,3,1.44,0.00,100000
2000233000,1,6,4,1.44,0.00,100000
2000233000,1,6,5,1.44,0.00,100000
2000233000,1,6,6,100.61,5.76,100000
2000234000,1,6,2,1.44,0.00,100000
2000234000,1,6,3,1.44,0.00,100000
2000234000,1,6,4,1.44,0.00,100000
2000234000,1,6,5,1.44,0.00,100000
2000234000,1,6,6,100.61,5.76,100000
2000235000,1,6,2,1.44,0.00,100000
2000235000,1,6,3,1.44,0.00,100000
2000235000,1,6,4,1.44,0.00,100000
2000235000,1,6,5,1.44,0.00,100000
2000235000,1,6,6,100.61,5.76,100000
2000236000,1,6,2,1.44,0.00,100000
2000236000,1,6,3,1.44,0.00,100000
2000236000,1,6,4,1.44,0.00,100000
2000236000,1,6,5,1.44,0.00,100000
2000236000,1,6,6,100.61,5.76,100000
2000237000,1,6,2,1.44,0.00,100000
2000237000,1,6,3,1.44,0.00,100000
2000237000,1,6,4,1.44,0.00,100000
2000237000,1,6,5,1.44,0.00,100000
2000237000,1,6,6,100.61,5.76,100000
2000238000,1,6,2,1.44,0.00,100000
2000238000,1,6,3,1.44,0.00,100000
2000238000,1,6,4,1.44,0.00,100000
2000238000,1,6,5,1.44,0.00,100000
2000238000,1,6,6,100.61,5.76,100000
2000239000,1,6,2,1.44,0.00,100000
2000239000,1,6,3,1.44,0.00,100000
2000239000,1,6,4,1.44,0.00,100000
2000239000,1,6,5,1.44,0.00,100000
2000239000,1,6,6,100.61,5.76,100000
2000240000,1,6,2,1.44,0.00,100000
2000240000,1,6,3,1.44,0.00,100000
2000240000,1,6,4,1.44,0.00,100000
2000240000,1,6,5,1.44,0.00,100000
2000240000,1,6,6,100.61,5.76,100000
2000241000,1,6,2,1.44,0.00,100000
2000241000,1,6,3,1.44,0.00,100000
2000241000,1,6,4,1.44,0.00,100000
2000241000,1,6,5,1.44,0.00,100000
2000241000,1,6,6,100.61,5.76,100000
2000242000,1,6,2,1.44,0.00,100000
2000242000,1,6,3,1.44,0.00,100000
2000242000,1,6,4,1.44,0.00,100000
2000242000,1,6,5,1.44,0.00,100000
2000242000,1,6,6,100.61,5.76,100000
2000243000,1,6,2,1.44,0.00,100000
2000243000,1,6,3,1.44,0.00,100000
2000243000,1,6,4,1.44,0.00,100000
2000243000,1,6,5,1.44,0.00,100000
2000243000,1,6,6,108.99,5.76,100000
2000244000,1,6,2,1.44,0.00,100000
2000244000,1,6,3,1.44,0.00,100000
2000244000,1,6,4,1.44,0.00,100000
2000244000,1,6,5,1.44,0.00,100000
2000244000,1,6,6,100.61,5.76,100000
2000245000,1,6,2,1.44,0.00,100000
2000245000,1,6,3,1.44,0.00,100000
2000245000,1,6,4,1.44,0.00,100000
2000245000,1,6,5,1.44,0.00,100000
2000245000,1,6,6,100.61,5.76,100000
2000246000,1,6,2,1.92,0.00,100000
2000246000,1,6,3,1.44,0.00,100000
2000246000,1,6,4,1.44,0.00,100000
2000246000,1,6,5,1.44,0.00,100000
2000246000,1,6,6,100.61,6.24,100000
2000247000,1,6,2,1.44,0.00,100000
2000247000,1,6,3,1.44,0.00,100000
2000247000,1,6,4,1.44,0.00,100000
2000247000,1,6,5,1.44,0.00,100000
2000247000,1,6,6,100.61,5.76,100000
2000248000,1,6,2,1.44,0.00,100000
2000248000,1,6,3,1.44,0.00,100000
2000248000,1,6,4,1.44,0.00,100000
2000248000,1,6,5,1.44,0.00,100000
2000248000,1,6,6,100.61,5.76,100000
2000249000,1,6,2,1.44,0.00,100000
2000249000,1,6,3,1.44,0.00,100000
2000249000,1,6,4,1.44,0.00,100000
2000249000,1,6,5,1.44,0.00,100000
2000249000,1,6,6,100.61,5.76,100000
2000250000,1,6,2,1.44,0.00,100000
2000250000,1,6,3,1.44,0.00,100000
2000250000,1,6,4,1.44,0.00,100000
2000250000,1,6,5,1.44,0.00,100000
2000250000,1,6,6,100.61,5.76,100000
2000251000,1,6,2,1.44,0.00,100000
2000251000,1,6,3,1.44,0.00,100000
2000251000,1,6,4,1.44,0.00,100000
2000251000,1,6,5,1.44,0.00,100000
2000251000,1,6,6,100.61,5.76,100000
2000252000,1,6,2,1.44,0.00,100000
2000252000,1,6,3,1.44,0.00,100000
2000252000,1,6,4,1.44,0.00,100000
2000252000,1,6,5,1.44,0.00,100000
2000252000,1,6,6,100.61,5.76,100000
2000253000,1,6,2,1.44,0.00,100000
2000253000,1,6,3,1.44,0.00,100000
2000253000,1,6,4,1.44,0.00,100000
2000253000,1,6,5,1.44,0.00,100000
2000253000,1,6,6,100.61,5.76,100000
2000254000,1,6,2,1.44,0.00,100000
2000254000,1,6,3,1.44,0.00,100000
2000254000,1,6,4,1.44,0.00,100000
2000254000,1,6,5,1.44,0.00,100000
2000254000,1,6,6,100.61,5.76,100000
2000255000,1,6,2,1.44,0.00,100000
2000255000,1,6,3,1.44,0.00,100000
2000255000,1,6,4,1.44,0.00,100000
2000255000,1,6,5,1.44,0.00,100000
2000255000,1,6,6,100.61,5.76,100000
2000256000,1,6,2,1.44,0.00,100000
2000256000,1,6,3,1.44,0.00,100000
2000256000,1,6,4,1.44,0.00,100000
2000256000,1,6,5,1.44,0.00,100000
2000256000,1,6,6,100.61,5.76,100000
2000257000,1,6,2,1.44,0.00,100000
2000257000,1,6,3,1.44,0.00,100000
2000257000,1,6,4,1.44,0.00,100000
2000257000,1,6,5,1.44,0.00,100000
2000257000,1,6,6,100.61,5.76,100000
2000258000,1,6,2,1.44,0.00,100000
2000258000,1,6,3,1.44,0.00,100000
2000258000,1,6,4,1.44,0.00,100000
2000258000,1,6,5,1.44,0.00,100000
2000258000,1,6,6,100.61,5.76,100000
2000259000,1,6,2,1.44,0.00,100000
2000259000,1,6,3,1.44,0.00,100000
2000259000,1,6,4,1.44,0.00,100000
2000259000,1,6,5,1.44,0.00,100000
2000259000,1,6,6,100.61,5.76,100000
2000260000,1,6,2,1.44,0.00,100000
2000260000,1,6,3,1.44,0.00,100000
2000260000,1,6,4,1.44,0.00,100000
2000260000,1,6,5,1.44,0.00,100000
2000260000,1,6,6,100.61,5.76,100000
2000261000,1,6,2,1.44,0.00,100000
2000261000,1,6,3,1.44,0.00,100000
2000261000,1,6,4,1.44,0.00,100000
2000261000,1,6,5,1.44,0.00,100000
2000261000,1,6,6,92.22,5.76,100000
2000262000,1,6,2,1.44,0.00,100000
2000262000,1,6,3,1.44,0.00,100000
2000262000,1,6,4,1.44,0.00,100000
2000262000,1,6,5,1.44,0.00,100000
2000262000,1,6,6,0.00,5.76,100000
2000263000,1,6,1,0.48,0.00,100000
2000263000,1,6,2,0.96,0.00,100000
2000263000,1,6,3,1.44,0.00,100000
2000263000,1,6,4,1.44,0.00,100000
2000263000,1,6,5,1.44,0.00,100000
2000263000,1,6,6,0.00,5.76,100000
2000317000,1,6,1,0.00,8.38,100000
2000317000,1,6,6,8.38,0.00,100000
2000319000,1,6,1,0.48,0.00,100000
2000319000,1,6,6,0.00,0.48,100000
2000401000,1,6,1,0.00,33.54,100000
2000401000,1,6,6,33.54,0.00,100000
2000402000,1,6,1,0.00,50.30,100000
2000402000,1,6,6,50.30,0.00,100000
2000403000,1,6,1,1.44,50.30,100000
2000403000,1,6,6,50.30,1.44,100000
2000404000,1,6,1,2.88,50.30,100000
2000404000,1,6,6,50.30,2.88,100000
2000405000,1,6,1,2.88,50.30,100000
2000405000,1,6,6,50.30,2.88,100000
2000406000,1,6,1,2.88,50.30,100000
2000406000,1,6,6,50.30,2.88,100000
2000407000,1,6,1,2.88,50.30,100000
2000407000,1,6,6,50.30,2.88,100000
2000408000,1,6,1,2.88,50.30,100000
2000408000,1,6,6,50.30,2.88,100000
2000409000,1,6,1,2.88,50.30,100000
2000409000,1,6,6,50.30,2.88,100000
2000410000,1,6,1,2.88,50.30,100000
2000410000,1,6,6,50.30,2.88,100000
2000411000,1,6,1,2.88,50.30,100000
2000411000,1,6,6,50.30,2.88,100000
2000412000,1,6,1,2.88,50.30,100000
2000412000,1,6,6,50.30,2.88,100000
2000413000,1,6,1,2.88,50.30,100000
2000413000,1,6,6,50.30,2.88,100000
2000414000,1,6,1,2.88,50.30,100000
2000414000,1,6,6,50.30,2.88,100000
2000415000,1,6,1,2.88,50.30,100000
2000415000,1,6,6,50.30,2.88,100000
2000416000,1,6,1,2.88,50.30,100000
2000416000,1,6,6,50.30,2.88,100000
2000417000,1,6,1,2.88,50.30,100000
2000417000,1,6,6,50.30,2.88,100000
2000418000,1,6,1,2.88,50.30,100000
2000418000,1,6,6,50.30,2.88,100000
2000419000,1,6,1,2.88,50.30,100000
2000419000,1,6,6,50.30,2.88,100000
2000420000,1,6,1,2.88,50.30,100000
2000420000,1,6,6,50.30,2.88,100000
2000421000,1,6,1,2.88,50.30,100000
2000421000,1,6,6,50.30,2.88,100000
2000422000,1,6,1,2.88,50.30,100000
2000422000,1,6,6,50.30,2.88,100000
2000423000,1,6,1,2.88,50.30,100000
2000423000,1,6,6,50.30,2.88,100000
2000424000,1,6,1,2.88,50.30,100000
2000424000,1,6,6,50.30,2.88,100000
2000425000,1,6,1,2.88,50.30,100000
2000425000,1,6,6,50.30,2.88,100000
2000426000,1,6,1,2.88,50.30,100000
2000426000,1,6,6,50.30,2.88,100000
2000427000,1,6,1,2.88,50.30,100000
2000427000,1,6,6,50.30,2.88,100000
2000428000,1,6,1,2.88,41.92,100000
2000428000,1,6,6,41.92,2.88,100000
2000429000,1,6,1,2.88,50.30,100000
2000429000,1,6,6,50.30,2.88,100000
2000430000,1,6,1,2.88,50.30,100000
2000430000,1,6,6,50.30,2.88,100000
2000431000,1,6,1,2.88,50.30,100000
2000431000,1,6,6,50.30,2.88,100000
2000432000,1,6,1,2.88,50.30,100000
2000432000,1,6,6,50.30,2.88,100000
2000433000,1,6,1,2.88,50.30,100000
2000433000,1,6,6,50.30,2.88,100000
2000434000,1,6,1,2.88,50.30,100000
2000434000,1,6,6,50.30,2.88,100000
2000435000,1,6,1,2.88,50.30,100000
2000435000,1,6,6,50.30,2.88,100000
2000436000,1,6,1,2.88,50.30,100000
2000436000,1,6,6,50.30,2.88,100000
2000437000,1,6,1,2.88,50.30,100000
2000437000,1,6,6,50.30,2.88,100000
2000438000,1,6,1,2.88,50.30,100000
2000438000,1,6,6,50.30,2.88,100000
2000439000,1,6,1,2.88,50.30,100000
2000439000,1,6,6,50.30,2.88,100000
2000440000,1,6,1,2.88,50.30,100000
2000440000,1,6,6,50.30,2.88,100000
2000441000,1,6,1,2.88,50.30,100000
2000441000,1,6,6,50.30,2.88,100000
2000442000,1,6,1,2.88,50.30,100000
2000442000,1,6,6,50.30,2.88,100000
2000443000,1,6,1,2.88,50.30,100000
2000443000,1,6,6,50.30,2.88,100000
2000444000,1,6,1,2.88,50.30,100000
2000444000,1,6,6,50.30,2.88,100000
2000445000,1,6,1,2.88,50.30,100000
2000445000,1,6,6,50.30,2.88,100000
2000446000,1,6,1,2.88,50.30,100000
2000446000,1,6,6,50.30,2.88,100000
2000447000,1,6,1,2.88,50.30,100000
2000447000,1,6,6,50.30,2.88,100000
2000448000,1,6,1,2.88,50.30,100000
2000448000,1,6,6,50.30,2.88,100000
2000449000,1,6,1,2.88,50.30,100000
2000449000,1,6,6,50.30,2.88,100000
2000450000,1,6,1,2.88,50.30,100000
2000450000,1,6,6,50.30,2.88,100000
2000451000,1,6,1,2.88,50.30,100000
2000451000,1,6,6,50.30,2.88,100000
2000452000,1,6,1,2.88,50.30,100000
2000452000,1,6,6,50.30,2.88,100000
2000453000,1,6,1,2.88,50.30,100000
2000453000,1,6,6,50.30,2.88,100000
2000454000,1,6,1,2.88,50.30,100000
2000454000,1,6,6,50.30,2.88,100000
2000455000,1,6,1,2.88,50.30,100000
2000455000,1,6,6,50.30,2.88,100000
2000456000,1,6,1,2.88,50.30,100000
2000456000,1,6,6,50.30,2.88,100000
2000457000,1,6,1,2.88,50.30,100000
2000457000,1,6,6,50.30,2.88,100000
2000458000,1,6,1,2.88,50.30,100000
2000458000,1,6,6,50.30,2.88,100000
2000459000,1,6,1,2.88,50.30,100000
2000459000,1,6,6,50.30,2.88,100000
2000460000,1,6,1,2.88,50.30,100000
2000460000,1,6,6,50.30,2.88,100000
2000461000,1,6,1,2.88,50.30,100000
2000461000,1,6,6,50.30,2.88,100000
2000462000,1,6,1,2.88,50.30,100000
2000462000,1,6,6,50.30,2.88,100000
2000463000,1,6,1,2.88,50.30,100000
2000463000,1,6,6,50.30,2.88,100000
2000464000,1,6,1,2.88,50.30,100000
2000464000,1,6,6,50.30,2.88,100000
2000465000,1,6,1,2.88,50.30,100000
2000465000,1,6,6,50.30,2.88,100000
2000466000,1,6,1,2.88,50.30,100000
2000466000,1,6,6,50.30,2.88,100000
2000467000,1,6,1,2.88,50.30,100000
2000467000,1,6,6,50.30,2.88,100000
2000468000,1,6,1,2.88,50.30,100000
2000468000,1,6,6,50.30,2.88,100000
2000469000,1,6,1,2.88,50.30,100000
2000469000,1,6,6,50.30,2.88,100000
2000470000,1,6,1,2.40,50.30,100000
2000470000,1,6,6,50.30,2.40,100000
