timestamp_s,avg_tx_mbps,total_tx_mbps,avg_rx_mbps,total_rx_mbps
0.00166,3151.7538461538466,40972.8,3151.7538461538466,40972.8
0.00167,3155.446153846154,41020.8,3155.446153846154,41020.8
0.00168,3159.138461538462,41068.8,3159.138461538462,41068.8
0.00169,3224.123076923077,41913.6,3224.123076923077,41913.6
0.0017,3292.7999999999997,42806.399999999994,3292.7999999999997,42806.399999999994
0.00171,3292.7999999999997,42806.399999999994,3292.7999999999997,42806.399999999994
0.00172,3296.4923076923073,42854.399999999994,3296.4923076923073,42854.399999999994
0.00173,3365.1692307692306,43747.2,3365.1692307692306,43747.2
0.00174,3491.446153846154,45388.8,3491.446153846154,45388.8
0.00175,3368.861538461538,43795.2,3368.861538461538,43795.2
0.00176,3563.8153846153846,46329.6,3563.8153846153846,46329.6
0.00177,3502.523076923077,45532.8,3502.523076923077,45532.8
0.00178,3502.523076923077,45532.8,3502.523076923077,45532.8
0.00179,3632.492307692308,47222.4,3632.492307692308,47222.4
0.0018,3639.876923076923,47318.4,3639.876923076923,47318.4
0.00181,3636.1846153846154,47270.4,3636.1846153846154,47270.4
0.00182,3708.553846153846,48211.2,3708.553846153846,48211.2
0.00183,3769.846153846154,49008.0,3769.846153846154,49008.0
0.00184,3842.2153846153847,49948.8,3842.2153846153847,49948.8
0.00185,3650.9538461538464,47462.4,3650.9538461538464,47462.4
0.00186,3907.2,50793.6,3907.2,50793.6
0.00187,3972.1846153846154,51638.4,3972.1846153846154,51638.4
0.00188,3719.630769230769,48355.2,3849.6000000000004,50044.8
0.00189,4040.861538461538,52531.2,3910.8923076923074,50841.6
0.0019,4116.923076923077,53520.0,4116.923076923077,53520.0
0.00191,4048.2461538461534,52627.2,4048.2461538461534,52627.2
0.00192,4048.2461538461534,52627.2,4048.2461538461534,52627.2
0.00193,4055.630769230769,52723.2,4055.630769230769,52723.2
0.00194,4250.584615384615,55257.6,4250.584615384615,55257.6
0.00195,4185.6,54412.8,4185.6,54412.8
0.00196,4192.984615384616,54508.8,4192.984615384616,54508.8
0.00197,4322.953846153846,56198.399999999994,4322.953846153846,56198.399999999994
0.00198,4254.276923076923,55305.6,4254.276923076923,55305.6
0.00199,4391.630769230769,57091.2,4391.630769230769,57091.2
0.002,4391.630769230769,57091.2,4391.630769230769,57091.2
0.00201,4399.015384615384,57187.2,4399.015384615384,57187.2
0.00202,4456.615384615385,57936.0,4456.615384615385,57936.0
0.00203,4464.0,58032.0,4464.0,58032.0
0.00204,4593.96923076923,59721.6,4593.96923076923,59721.6
0.00205,4597.661538461538,59769.6,4597.661538461538,59769.6
0.00206,4597.661538461538,59769.6,4597.661538461538,59769.6
0.00207,4605.046153846154,59865.6,4605.046153846154,59865.6
0.00208,4670.03076923077,60710.4,4735.015384615384,61555.2
0.00209,4670.03076923077,60710.4,4605.046153846154,59865.6
0.0021,4864.984615384616,63244.8,4864.984615384616,63244.8
0.00211,4803.692307692308,62448.0,4803.692307692308,62448.0
0.00212,4811.076923076923,62544.0,4811.076923076923,62544.0
0.00213,4937.3538461538465,64185.600000000006,4937.3538461538465,64185.600000000006
0.00214,4876.0615384615385,63388.8,4876.0615384615385,63388.8
0.00215,5006.03076923077,65078.4,5006.03076923077,65078.4
0.00216,5009.723076923077,65126.4,5009.723076923077,65126.4
0.00217,4944.738461538462,64281.600000000006,4944.738461538462,64281.600000000006
0.00218,5147.076923076923,66912.0,5147.076923076923,66912.0
0.00219,4952.123076923077,64377.600000000006,4952.123076923077,64377.600000000006
0.0022,5150.7692307692305,66960.0,5150.7692307692305,66960.0
0.00221,5342.030769230769,69446.4,5342.030769230769,69446.4
0.00222,5150.7692307692305,66960.0,5150.7692307692305,66960.0
0.00223,5150.7692307692305,66960.0,5150.7692307692305,66960.0
