timestamp_s,avg_tx_mbps,total_tx_mbps,avg_rx_mbps,total_rx_mbps
2.000173,18473.333333333332,110840.0,19125.333333333332,114752.0
2.000174,18301.333333333332,109808.0,14933.333333333334,89600.0
2.000175,17728.0,106368.0,960.0,5760.0
2.000176,17728.0,106368.0,960.0,5760.0
2.000177,17728.0,106368.0,960.0,5760.0
2.000178,17728.0,106368.0,960.0,5760.0
2.000179,17728.0,106368.0,960.0,5760.0
2.00018,17728.0,106368.0,960.0,5760.0
2.000181,17785.333333333332,106712.0,3754.6666666666665,22528.0
2.000182,18416.0,110496.0,17728.0,106368.0
2.000183,18416.0,110496.0,17728.0,106368.0
2.000184,17785.333333333332,106712.0,2357.3333333333335,14144.0
2.000185,17728.0,106368.0,960.0,5760.0
2.000186,17728.0,106368.0,960.0,5760.0
2.000187,17728.0,106368.0,960.0,5760.0
2.000188,19125.333333333332,114752.0,960.0,5760.0
2.000189,17728.0,106368.0,960.0,5760.0
2.00019,17728.0,106368.0,960.0,5760.0
2.000191,18381.333333333332,110288.0,16410.666666666668,98464.0
2.000192,18416.0,110496.0,17728.0,106368.0
2.000193,18072.0,108432.0,9344.0,56064.0
2.000194,17728.0,106368.0,960.0,5760.0
2.000195,17728.0,106368.0,960.0,5760.0
2.000196,17728.0,106368.0,960.0,5760.0
2.000197,17728.0,106368.0,960.0,5760.0
2.000198,17728.0,106368.0,960.0,5760.0
2.000199,17728.0,106368.0,960.0,5760.0
2.0002,18072.0,108432.0,9344.0,56064.0
2.000201,18416.0,110496.0,17728.0,106368.0
2.000202,18186.666666666668,109120.0,79210.66666666667,475264.0
2.000203,21273.6,106368.0,81638.4,408192.0
2.000204,21273.6,106368.0,81638.4,408192.0
2.000205,21273.6,106368.0,81638.4,408192.0
2.000206,21273.6,106368.0,81638.4,408192.0
2.000207,21273.6,106368.0,81638.4,408192.0
2.000208,21273.6,106368.0,81638.4,408192.0
2.000209,19354.666666666668,116128.0,73621.33333333333,441728.0
2.00021,18416.0,110496.0,84800.0,508800.0
2.000211,18301.333333333332,109808.0,82005.33333333333,492032.0
2.000212,17808.0,106848.0,68112.0,408672.0
2.000213,17728.0,106368.0,68032.0,408192.0
2.000214,17728.0,106368.0,68032.0,408192.0
2.000215,17728.0,106368.0,68032.0,408192.0
2.000216,17728.0,106368.0,68032.0,408192.0
2.000217,26592.0,106368.0,1440.0,5760.0
2.000218,53528.0,107056.0,11264.0,22528.0
2.000219,55248.0,110496.0,53184.0,106368.0
2.00022,55248.0,110496.0,53184.0,106368.0
2.000221,53184.0,106368.0,2880.0,5760.0
2.000222,53184.0,106368.0,2880.0,5760.0
2.000223,53356.0,106712.0,2880.0,5760.0
2.000224,53184.0,106368.0,2880.0,5760.0
2.000225,53184.0,106368.0,23840.0,47680.0
2.000226,53184.0,106368.0,53184.0,106368.0
2.000227,53184.0,106368.0,53184.0,106368.0
2.000228,53184.0,106368.0,53184.0,106368.0
2.000229,53184.0,106368.0,53184.0,106368.0
2.00023,57376.0,114752.0,53184.0,106368.0
2.000231,53184.0,106368.0,53184.0,106368.0
2.000232,53184.0,106368.0,57376.0,114752.0
2.000233,53424.0,106848.0,53424.0,106848.0
2.000234,53184.0,106368.0,53184.0,106368.0
2.000235,53184.0,106368.0,53184.0,106368.0
2.000236,53184.0,106368.0,53184.0,106368.0
2.000237,53184.0,106368.0,53184.0,106368.0
2.000238,53184.0,106368.0,53184.0,106368.0
2.000239,53184.0,106368.0,53184.0,106368.0
2.00024,53184.0,106368.0,53184.0,106368.0
